uid,player_level,character,char_level,element,w_engine,w_engine_level,basic_atk,special_atk,dash,ultimate,core_skill,assist,base_hp,base_atk,base_def,base_impact,crit_rate,crit_dmg,anomaly_mastery,anomaly_proficiency,pen_ratio,pen,base_energy_regen,dmg_bonus,percent_hp_sub,percent_atk_sub,percent_def_sub,crit_rate_sub,crit_dmg_sub,pen_sub,anomaly_proficiency_sub,drive_slot_4,drive_slot_5,drive_slot_6,drive_sets
ad2d25c8765411f0b8f58878734f76cf,59,Soldier 11,60,Fire,The Brimstone,60.0,11,9,7,10,7,5,0,0,0,0,63.4,141.2,94,138,0.0,18,0,40.0,3.0,15.0,14.4,36.0,43.2,18,45,CRIT DMG,Fire DMG Bonus,Percent ATK,"4p Inferno Metal, Woodpecker Electro"
ad0fc457765411f0bb8f8878734f76cf,58,Yixuan,60,Ether,Qingming Birdcage,60.0,12,12,9,12,7,7,0,0,0,0,41.8,117.2,92,144,0.0,27,0,30.0,48.0,9.0,19.2,14.4,19.2,27,54,CRIT DMG,Ether DMG Bonus,Percent HP,"4p Yunkui Tales, Woodpecker Electro"
ad0fc457765411f0bb8f8878734f76cf,58,Astra Yao,60,Ether,Elegant Vanity,60.0,9,12,10,10,7,10,0,0,0,0,14.6,69.2,93,137,0.0,9,0,0.0,12.0,21.0,33.6,9.6,19.2,9,45,Percent ATK,Percent ATK,Energy Regen,"4p Astral Voice, Swing Jazz"
ad0fc457765411f0bb8f8878734f76cf,58,Soldier 0 - Anby,60,Electric,Severed Innocence,60.0,12,12,12,12,7,12,0,0,0,0,55.4,189.2,94,111,0.0,18,0,40.0,0.0,36.0,9.6,36.0,43.2,18,18,CRIT DMG,Electric DMG Bonus,Percent ATK,"4p Shadow Harmony, Thunder Metal"
ad0fc457765411f0bb8f8878734f76cf,58,Anby,60,Electric,Demara Battery Mark II,60.0,8,12,6,10,7,7,0,0,0,0,53.0,69.2,94,111,0.0,27,0,40.0,39.0,9.0,19.2,24.0,19.2,27,18,CRIT Rate,Electric DMG Bonus,Impact,"4p Shockstar Disco, Thunder Metal"
ad0fc457765411f0bb8f8878734f76cf,58,Zhu Yuan,60,Ether,Riot Suppressor Mark VI,60.0,12,12,10,12,7,10,0,0,0,0,34.6,222.8,93,137,0.0,81,0,40.0,0.0,6.0,14.4,21.6,48.0,81,45,CRIT DMG,Ether DMG Bonus,Percent ATK,"4p Chaotic Metal, Woodpecker Electro"
ad0fc457765411f0bb8f8878734f76cf,58,Grace,60,Electric,Fusion Compiler,10.0,10,11,8,10,6,8,0,0,0,0,12.2,74.0,196,292,9.6,0,0,40.0,15.0,12.0,19.2,7.2,24.0,0,54,Anomaly Proficiency,Electric DMG Bonus,Anomaly Mastery,"4p Freedom Blues, Thunder Metal"
ad2d25fc765411f0aa538878734f76cf,60,Soldier 0 - Anby,60,Electric,Severed Innocence,60.0,12,12,9,12,7,8,0,0,0,0,74.6,165.2,94,102,24.0,36,0,0.0,3.0,24.0,4.8,31.2,67.2,36,9,CRIT Rate,PEN Ratio,Percent ATK,"4p Shadow Harmony, Flex"
ad2d25fc765411f0aa538878734f76cf,60,Anby,60,Electric,Demara Battery Mark II,60.0,12,12,11,12,7,10,0,0,0,0,50.6,117.2,94,111,24.0,27,0,0.0,6.0,27.0,4.8,21.6,67.2,27,18,CRIT Rate,PEN Ratio,Percent ATK,"4p King of the Summit, Flex"
ad2d25fc765411f0aa538878734f76cf,60,Vivian,60,Ether,Weeping Gemini,60.0,1,8,1,7,7,4,0,0,0,0,9.8,78.8,198,366,0.0,81,0,30.0,0.0,30.0,9.6,4.8,28.8,81,126,Anomaly Proficiency,Ether DMG Bonus,Anomaly Mastery,"4p Phaethon's Melody, Freedom Blues"
ad2d25fc765411f0aa538878734f76cf,60,Trigger,60,Electric,The Restrained,60.0,12,11,1,11,7,10,0,0,0,0,68.2,112.4,96,95,0.0,45,0,30.0,9.0,9.0,9.6,31.2,62.4,45,0,CRIT Rate,Electric DMG Bonus,Impact,"4p King of the Summit, Woodpecker Electro"
ad2d25fc765411f0aa538878734f76cf,60,Miyabi,60,Ice,Hailstorm Shrine,60.0,11,11,7,11,7,8,0,0,0,0,89.0,152.4,116,265,0.0,27,0,0.0,9.0,6.0,14.4,36.0,86.4,27,27,CRIT Rate,Percent ATK,Percent ATK,"4p Branch & Blade Song, Astral Voice"
ad2d25fc765411f0aa538878734f76cf,60,Yixuan,60,Ether,Qingming Birdcage,60.0,10,11,1,11,7,1,0,0,0,0,55.4,160.4,92,153,0.0,0,0,30.0,12.0,9.0,9.6,36.0,62.4,0,63,CRIT DMG,Ether DMG Bonus,Percent HP,"4p Yunkui Tales, Flex"
ad2d2631765411f0a9858878734f76cf,60,Harumasa,60,Electric,Zanshin Herb Case,60.0,11,11,12,12,7,11,0,0,0,0,55.4,189.2,80,104,32.0,18,0,10.0,9.0,24.0,14.4,36.0,43.2,18,9,CRIT DMG,PEN Ratio,Percent ATK,"4p Thunder Metal, Puffer Electro"
ad2d2631765411f0a9858878734f76cf,60,Lycaon,60,Ice,The Restrained,60.0,11,11,10,11,7,11,0,0,0,0,53.0,107.6,91,108,0.0,18,0,30.0,15.0,27.0,4.8,24.0,57.6,18,18,CRIT Rate,Ice DMG Bonus,Impact,"4p Shockstar Disco, Swing Jazz"
ad2d2631765411f0a9858878734f76cf,60,Yixuan,60,Ether,Qingming Birdcage,60.0,11,12,11,12,7,11,0,0,0,0,53.8,160.4,92,126,0.0,9,0,0.0,27.0,12.0,14.4,26.4,62.4,9,36,CRIT DMG,Percent HP,Percent HP,"4p Yunkui Tales, Woodpecker Electro"
ad2d2631765411f0a9858878734f76cf,60,Rina,60,Electric,Weeping Cradle,60.0,3,11,3,11,7,11,0,0,0,0,9.8,78.8,120,247,70.4,9,0,0.0,9.0,36.0,19.2,4.8,28.8,9,63,Anomaly Proficiency,PEN Ratio,Anomaly Mastery,"4p Swing Jazz, Puffer Electro"
ad2d2631765411f0a9858878734f76cf,60,Qingyi,60,Electric,Ice-Jade Teapot,60.0,12,11,11,12,7,11,0,0,0,0,53.0,112.4,94,93,0.0,27,0,40.0,3.0,42.0,4.8,24.0,62.4,27,0,CRIT Rate,Electric DMG Bonus,Impact,"4p Shockstar Disco, Thunder Metal"
ad2d2631765411f0a9858878734f76cf,60,Astra Yao,60,Ether,Kaboom the Cannon,60.0,1,12,1,12,7,8,0,0,0,0,14.6,54.8,93,119,0.0,27,0,0.0,3.0,51.0,24.0,9.6,4.8,27,27,Percent ATK,Percent ATK,Energy Regen,"4p Astral Voice, Swing Jazz"
ad2d2663765411f0b72e8878734f76cf,60,Anby,60,Electric,Deep Sea Visitor,60.0,12,12,12,12,7,12,0,0,0,0,73.0,166.8,94,93,0.0,9,0,30.0,9.0,33.0,9.6,36.0,52.8,9,0,CRIT DMG,Electric DMG Bonus,Percent ATK,"4p Woodpecker Electro, Branch & Blade Song"
ad2d2663765411f0b72e8878734f76cf,60,Soldier 0 - Anby,60,Electric,Severed Innocence,60.0,12,12,12,12,7,12,0,0,0,0,60.2,189.2,94,129,0.0,36,0,40.0,6.0,36.0,0.0,40.8,43.2,36,36,CRIT DMG,Electric DMG Bonus,Percent ATK,"4p Shadow Harmony, Thunder Metal"
ad2d2663765411f0b72e8878734f76cf,60,Qingyi,60,Electric,Ice-Jade Teapot,60.0,12,11,11,11,7,11,0,0,0,0,50.6,83.6,94,111,0.0,27,0,30.0,9.0,36.0,0.0,21.6,33.6,27,18,CRIT Rate,Electric DMG Bonus,Energy Regen,"4p King of the Summit, Shockstar Disco"
ad2d2663765411f0b72e8878734f76cf,60,Burnice,60,Fire,Flamemaker Shaker,60.0,12,12,12,12,7,12,0,0,0,0,38.6,165.2,118,204,0.0,0,0,40.0,3.0,33.0,4.8,33.6,67.2,0,54,CRIT DMG,Fire DMG Bonus,Percent ATK,"4p Chaos Jazz, Inferno Metal"
ad2d2663765411f0b72e8878734f76cf,60,Grace,60,Electric,,,11,11,7,11,7,7,0,0,0,0,51.4,112.4,151,125,0.0,27,0,40.0,9.0,33.0,24.0,14.4,62.4,27,9,CRIT Rate,Electric DMG Bonus,Impact,"Thunder Metal, Woodpecker Electro, Flex"
ad2d2663765411f0b72e8878734f76cf,60,Yixuan,60,Ether,Qingming Birdcage,60.0,12,12,12,12,7,12,0,0,0,0,45.8,147.6,92,135,0.0,9,0,30.0,42.0,18.0,4.8,26.4,33.6,9,45,CRIT DMG,Ether DMG Bonus,Percent HP,"4p Yunkui Tales, Branch & Blade Song"
ad2d2696765411f09a558878734f76cf,60,Soldier 0 - Anby,60,Electric,Severed Innocence,60.0,12,12,12,12,7,12,0,0,0,0,65.8,194.0,94,102,0.0,27,0,30.0,9.0,9.0,4.8,38.4,48.0,27,9,CRIT DMG,Electric DMG Bonus,Percent ATK,"4p Shadow Harmony, Woodpecker Electro"
ad2d2696765411f09a558878734f76cf,60,Anby,60,Electric,The Restrained,60.0,11,11,11,11,7,11,0,0,0,0,58.6,102.8,94,111,0.0,18,0,30.0,21.0,9.0,19.2,21.6,52.8,18,18,CRIT Rate,Electric DMG Bonus,Impact,"4p Shockstar Disco, Woodpecker Electro"
ad2d2696765411f09a558878734f76cf,60,Trigger,60,Electric,Spectral Gaze,60.0,12,12,11,12,7,11,0,0,0,0,92.2,112.4,96,95,0.0,27,0,30.0,9.0,12.0,28.8,31.2,62.4,27,0,CRIT Rate,Electric DMG Bonus,Impact,"4p Shockstar Disco, Woodpecker Electro"
ad2d2696765411f09a558878734f76cf,60,Miyabi,60,Ice,Hailstorm Shrine,60.0,12,12,12,12,7,12,0,0,0,0,73.0,142.8,116,265,0.0,45,0,30.0,12.0,21.0,9.6,36.0,28.8,45,27,CRIT DMG,Ice DMG Bonus,Percent ATK,"4p Branch & Blade Song, Woodpecker Electro"
ad2d2696765411f09a558878734f76cf,60,Yanagi,60,Electric,Timeweaver,60.0,12,12,12,12,7,12,0,0,0,0,9.8,69.2,192,401,0.0,27,0,0.0,15.0,24.0,0.0,4.8,19.2,27,135,Anomaly Proficiency,Percent ATK,Anomaly Mastery,"4p Chaos Jazz, Freedom Blues"
ad2d2696765411f09a558878734f76cf,60,Yuzuha,60,Physical,Metanukimorphosis,60.0,12,12,12,12,7,12,0,0,0,0,19.4,64.4,171,237,0.0,18,0,0.0,3.0,18.0,14.4,14.4,14.4,18,144,Percent ATK,Percent ATK,Anomaly Mastery,"4p Swing Jazz, Phaethon's Melody"
ad2d26ca765411f0b9c38878734f76cf,60,Soldier 0 - Anby,60,Electric,Severed Innocence,60.0,12,12,12,12,7,12,0,0,0,0,60.2,210.0,94,129,0.0,63,0,0.0,3.0,15.0,0.0,16.8,96.0,63,36,CRIT Rate,Percent ATK,Percent ATK,"4p Shadow Harmony, Branch & Blade Song"
ad2d26ca765411f0b9c38878734f76cf,60,Alice,60,Physical,Practiced Perfection,60.0,12,12,12,12,7,12,0,0,0,0,5.0,64.4,195,318,0.0,63,0,40.0,0.0,48.0,19.2,0.0,14.4,63,108,Anomaly Proficiency,Physical DMG Bonus,Anomaly Mastery,"4p Fanged Metal, Phaethon's Melody"
ad2d26ca765411f0b9c38878734f76cf,60,Miyabi,60,Ice,Hailstorm Shrine,60.0,12,12,10,12,7,10,0,0,0,0,85.0,118.8,116,265,0.0,0,0,30.0,9.0,24.0,14.4,24.0,52.8,0,27,CRIT Rate,Ice DMG Bonus,Percent ATK,"Branch & Blade Song, Woodpecker Electro, Flex"
ad2d26ca765411f0b9c38878734f76cf,60,Burnice,60,Fire,Flamemaker Shaker,60.0,12,12,12,12,7,12,0,0,0,0,43.4,78.8,153,234,0.0,18,0,30.0,15.0,39.0,14.4,14.4,28.8,18,54,CRIT Rate,Fire DMG Bonus,Anomaly Mastery,"Chaos Jazz, Freedom Blues, Flex"
ad2d26ca765411f0b9c38878734f76cf,60,Yanagi,60,Electric,Timeweaver,60.0,12,12,9,12,7,9,0,0,0,0,19.4,64.4,192,380,24.0,63,0,0.0,12.0,27.0,9.6,14.4,14.4,63,144,Anomaly Proficiency,PEN Ratio,Anomaly Mastery,"4p Chaos Jazz, Astral Voice"
ad2d26ca765411f0b9c38878734f76cf,60,Yuzuha,60,Physical,Kaboom the Cannon,60.0,12,12,11,12,7,11,0,0,0,0,24.2,78.8,171,192,0.0,63,0,0.0,6.0,21.0,0.0,19.2,28.8,63,99,Percent ATK,Percent ATK,Anomaly Mastery,"4p Astral Voice, Phaethon's Melody"
ad2d26fd765411f09dd18878734f76cf,60,Yuzuha,60,Physical,Kaboom the Cannon,60.0,11,11,2,11,7,11,0,0,0,0,19.4,74.0,171,111,0.0,27,0,0.0,15.0,27.0,4.8,14.4,24.0,27,18,Percent ATK,Percent ATK,Anomaly Mastery,"4p Astral Voice, Phaethon's Melody"
ad2d26fd765411f09dd18878734f76cf,60,Soldier 0 - Anby,60,Electric,Severed Innocence,60.0,11,11,2,11,7,11,0,0,0,0,69.8,179.6,94,102,0.0,9,0,0.0,0.0,6.0,38.4,26.4,81.6,9,9,CRIT Rate,Percent ATK,Percent ATK,"4p Shadow Harmony, Flex"
ad2d26fd765411f09dd18878734f76cf,60,Nicole,60,Ether,The Vault,60.0,7,11,4,11,7,11,0,0,0,0,12.2,59.6,90,111,0.0,72,0,40.0,33.0,33.0,4.8,7.2,9.6,72,18,Percent ATK,Ether DMG Bonus,Percent HP,"4p Swing Jazz, Chaotic Metal"
ad2d26fd765411f09dd18878734f76cf,60,Yixuan,60,Ether,Qingming Birdcage,60.0,12,12,12,12,7,12,0,0,0,0,58.6,150.8,92,90,0.0,18,0,30.0,15.0,33.0,9.6,31.2,52.8,18,0,CRIT DMG,Ether DMG Bonus,Percent HP,"4p Yunkui Tales, Woodpecker Electro"
ad2d26fd765411f09dd18878734f76cf,60,Miyabi,60,Ice,Hailstorm Shrine,60.0,12,12,11,12,7,12,0,0,0,0,74.6,147.6,116,274,32.0,63,0,0.0,6.0,18.0,4.8,21.6,81.6,63,36,CRIT Rate,PEN Ratio,Percent ATK,"4p Branch & Blade Song, Puffer Electro"
ad2d26fd765411f09dd18878734f76cf,60,Astra Yao,60,Ether,Weeping Cradle,60.0,9,12,9,12,7,9,0,0,0,0,21.8,107.6,93,128,24.0,36,0,0.0,24.0,6.0,28.8,16.8,57.6,36,36,Percent ATK,Percent ATK,Percent ATK,"4p Astral Voice, Swing Jazz"
ad0fc5db765411f0a1388878734f76cf,60,Anby,60,Electric,Demara Battery Mark II,60.0,12,12,10,10,7,10,0,0,0,0,65.0,112.4,94,138,0.0,36,0,40.0,9.0,21.0,0.0,36.0,62.4,36,45,CRIT Rate,Electric DMG Bonus,Impact,"4p Shockstar Disco, Thunder Metal"
ad0fc5db765411f0a1388878734f76cf,60,Soldier 0 - Anby,60,Electric,Severed Innocence,60.0,12,12,12,12,7,12,0,0,0,0,62.6,214.8,94,102,0.0,36,0,30.0,3.0,30.0,4.8,43.2,52.8,36,9,CRIT DMG,Electric DMG Bonus,Percent ATK,"4p Shadow Harmony, Branch & Blade Song"
ad0fc5db765411f0a1388878734f76cf,60,Soldier 11,60,Fire,The Brimstone,60.0,12,11,10,12,6,10,0,0,0,0,74.6,99.6,94,120,24.0,45,0,10.0,9.0,30.0,9.6,31.2,33.6,45,27,CRIT Rate,PEN Ratio,Percent ATK,"4p Inferno Metal, Branch & Blade Song"
ad0fc5db765411f0a1388878734f76cf,60,Yuzuha,60,Physical,Metanukimorphosis,60.0,12,12,6,12,7,10,0,0,0,0,9.8,78.8,171,284,0.0,27,0,0.0,18.0,42.0,14.4,4.8,28.8,27,99,Anomaly Proficiency,Percent ATK,Anomaly Mastery,"Astral Voice, Swing Jazz, Phaethon's Melody"
ad0fc5db765411f0a1388878734f76cf,60,Qingyi,60,Electric,The Restrained,60.0,12,10,7,10,7,10,0,0,0,0,50.6,123.6,94,93,0.0,45,0,30.0,6.0,24.0,24.0,21.6,57.6,45,0,CRIT Rate,Electric DMG Bonus,Impact,"4p King of the Summit, Branch & Blade Song"
ad0fc5db765411f0a1388878734f76cf,60,Miyabi,60,Ice,Hailstorm Shrine,60.0,12,10,6,12,6,7,0,0,0,0,72.2,157.2,116,256,0.0,18,0,30.0,3.0,24.0,24.0,43.2,43.2,18,18,CRIT DMG,Ice DMG Bonus,Percent ATK,"4p Branch & Blade Song, Astral Voice"
ad2d2731765411f0b7898878734f76cf,60,Soldier 0 - Anby,60,Electric,Severed Innocence,60.0,12,12,12,12,7,12,0,0,0,0,70.6,150.8,94,120,0.0,0,0,30.0,21.0,21.0,4.8,19.2,52.8,0,27,CRIT Rate,Electric DMG Bonus,Percent ATK,"4p Shadow Harmony, Woodpecker Electro"
ad2d2731765411f0b7898878734f76cf,60,Ellen,60,Ice,Deep Sea Visitor,60.0,12,12,11,12,7,11,0,0,0,0,70.6,147.6,94,147,24.0,63,0,0.0,15.0,27.0,9.6,19.2,33.6,63,54,CRIT DMG,PEN Ratio,Percent ATK,"4p Woodpecker Electro, Branch & Blade Song"
ad2d2731765411f0b7898878734f76cf,60,Miyabi,60,Ice,Hailstorm Shrine,60.0,12,12,11,12,7,11,0,0,0,0,85.0,109.2,150,247,0.0,0,0,0.0,18.0,18.0,24.0,24.0,43.2,0,9,CRIT Rate,Percent ATK,Anomaly Mastery,"4p Branch & Blade Song, Woodpecker Electro"
ad2d2731765411f0b7898878734f76cf,60,Qingyi,60,Electric,Ice-Jade Teapot,60.0,12,9,9,9,7,9,0,0,0,0,50.6,78.8,94,129,0.0,0,0,40.0,24.0,9.0,19.2,21.6,28.8,0,36,CRIT Rate,Electric DMG Bonus,Impact,"4p Shockstar Disco, Thunder Metal"
ad2d2731765411f0b7898878734f76cf,60,Vivian,60,Ether,Flight of Fancy,60.0,12,12,9,12,7,11,0,0,0,0,21.8,78.8,198,411,0.0,0,0,30.0,15.0,36.0,4.8,16.8,28.8,0,81,Anomaly Proficiency,Ether DMG Bonus,Anomaly Mastery,"4p Phaethon's Melody, Freedom Blues"
ad2d2731765411f0b7898878734f76cf,60,Anby,60,Electric,Demara Battery Mark II,60.0,11,12,10,10,7,10,0,0,0,0,7.4,141.2,94,165,0.0,9,0,10.0,12.0,15.0,43.2,2.4,43.2,9,72,CRIT DMG,Percent DEF,Impact,"4p Shockstar Disco, Thunder Metal"
ad2d2764765411f08a298878734f76cf,60,Ellen,60,Ice,Starlight Engine,60.0,12,12,11,12,7,11,0,0,0,0,56.2,122.0,94,93,8.0,9,0,30.0,12.0,18.0,14.4,28.8,24.0,9,0,CRIT DMG,Ice DMG Bonus,,"Puffer Electro, Woodpecker Electro, Flex"
ad2d2764765411f08a298878734f76cf,60,Lycaon,60,Ice,Steam Oven,60.0,11,11,11,11,7,11,0,0,0,0,19.4,69.2,91,162,0.0,9,0,30.0,3.0,12.0,0.0,14.4,19.2,9,72,,Ice DMG Bonus,,"Shockstar Disco, Flex"
ad2d2764765411f08a298878734f76cf,60,Soldier 0 - Anby,60,Electric,Severed Innocence,60.0,12,12,11,12,7,11,0,0,0,0,73.0,170.0,94,102,24.0,18,0,0.0,6.0,36.0,14.4,21.6,72.0,18,9,CRIT Rate,PEN Ratio,Percent ATK,"4p Shadow Harmony, Woodpecker Electro"
ad2d2764765411f08a298878734f76cf,60,Zhu Yuan,60,Ether,Gilded Blossom,60.0,12,12,11,12,7,11,0,0,0,0,53.0,117.2,93,200,0.0,27,0,40.0,0.0,39.0,0.0,24.0,38.4,27,108,CRIT Rate,Ether DMG Bonus,Percent ATK,"4p Chaotic Metal, Hormone Punk"
ad2d2764765411f08a298878734f76cf,60,Yixuan,60,Ether,Qingming Birdcage,60.0,12,12,11,12,7,11,0,0,0,0,53.0,176.4,92,99,0.0,0,0,30.0,6.0,12.0,38.4,33.6,62.4,0,9,CRIT DMG,Ether DMG Bonus,Percent HP,"4p Yunkui Tales, Branch & Blade Song"
ad2d2764765411f08a298878734f76cf,60,Nicole,60,Ether,The Vault,60.0,9,11,9,11,7,9,0,0,0,0,14.6,69.2,117,320,0.0,9,0,40.0,3.0,39.0,9.6,9.6,19.2,9,135,Anomaly Proficiency,Ether DMG Bonus,Anomaly Mastery,"4p Swing Jazz, Chaotic Metal"
ad2d2799765411f0bba38878734f76cf,60,Caesar,60,Physical,Reel Projector,60.0,11,11,11,11,7,11,0,0,0,0,24.2,59.6,87,218,24.0,36,0,0.0,30.0,15.0,33.6,19.2,9.6,36,36,Anomaly Proficiency,PEN Ratio,Impact,"4p Astral Voice, Shockstar Disco"
ad2d2799765411f0bba38878734f76cf,60,Yuzuha,60,Physical,Metanukimorphosis,60.0,11,11,11,11,6,11,0,0,0,0,7.4,64.4,171,174,0.0,36,0,0.0,24.0,15.0,38.4,2.4,14.4,36,81,Percent ATK,Percent ATK,Anomaly Mastery,"4p Astral Voice, Phaethon's Melody"
ad2d2799765411f0bba38878734f76cf,60,Astra Yao,60,Ether,Bashful Demon,60.0,11,11,11,11,7,11,0,0,0,0,21.8,74.0,93,146,0.0,18,0,0.0,18.0,24.0,33.6,16.8,24.0,18,54,Percent ATK,Percent ATK,Energy Regen,"4p Astral Voice, Swing Jazz"
ad2d2799765411f0bba38878734f76cf,60,Evelyn,60,Fire,Heartstring Nocturne,60.0,11,11,11,11,7,11,0,0,0,0,63.4,122.0,92,153,24.0,54,0,10.0,21.0,24.0,14.4,12.0,24.0,54,63,CRIT DMG,PEN Ratio,Percent ATK,"4p Woodpecker Electro, Inferno Metal"
ad2d2799765411f0bba38878734f76cf,60,Vivian,60,Ether,Flight of Fancy,60.0,11,11,11,11,7,11,0,0,0,0,17.0,54.8,198,456,0.0,27,0,0.0,9.0,21.0,24.0,12.0,4.8,27,126,Anomaly Proficiency,Percent ATK,Anomaly Mastery,"4p Phaethon's Melody, Chaos Jazz"
ad2d2799765411f0bba38878734f76cf,60,Hugo,60,Ice,Myriad Eclipse,60.0,11,11,11,11,7,11,0,0,0,0,85.0,112.4,86,99,0.0,9,0,30.0,24.0,18.0,14.4,33.6,14.4,9,9,CRIT DMG,Ice DMG Bonus,Percent ATK,"4p Hormone Punk, Woodpecker Electro"
ad0fc6b9765411f082d08878734f76cf,60,Miyabi,60,Ice,Hailstorm Shrine,60.0,11,12,11,12,7,11,0,0,0,0,49.0,104.4,116,265,0.0,54,0,0.0,21.0,15.0,38.4,12.0,38.4,54,27,Percent DEF,Percent ATK,Impact,"4p Branch & Blade Song, Woodpecker Electro"
ad0fc6b9765411f082d08878734f76cf,60,Evelyn,60,Fire,Gilded Blossom,60.0,11,12,11,12,7,11,0,0,0,0,70.6,142.8,92,108,0.0,18,0,30.0,21.0,9.0,19.2,43.2,28.8,18,18,CRIT DMG,Fire DMG Bonus,Percent ATK,"4p Woodpecker Electro, Branch & Blade Song"
ad0fc6b9765411f082d08878734f76cf,60,Yanagi,60,Electric,Weeping Gemini,60.0,12,12,11,12,7,11,0,0,0,0,12.2,64.4,148,261,0.0,18,0,40.0,6.0,18.0,38.4,7.2,14.4,18,117,Percent ATK,Electric DMG Bonus,Percent HP,"4p Chaos Jazz, Thunder Metal"
ad0fc6b9765411f082d08878734f76cf,60,Nicole,60,Ether,The Vault,60.0,11,11,8,11,7,11,0,0,0,0,9.8,59.6,90,195,0.0,27,0,0.0,24.0,3.0,52.8,4.8,9.6,27,72,Percent HP,Percent HP,Percent HP,"4p Swing Jazz, Freedom Blues"
ad0fc6b9765411f082d08878734f76cf,60,Astra Yao,60,Ether,Bashful Demon,60.0,9,12,9,12,7,9,0,0,0,0,14.6,112.4,93,164,0.0,36,0,0.0,12.0,24.0,9.6,9.6,14.4,36,72,CRIT DMG,Percent HP,Energy Regen,"4p Astral Voice, Swing Jazz"
ad0fc6b9765411f082d08878734f76cf,60,Yixuan,60,Ether,Qingming Birdcage,60.0,12,12,12,11,7,11,0,0,0,0,58.6,131.6,92,171,0.0,27,0,30.0,18.0,3.0,9.6,31.2,33.6,27,81,CRIT DMG,Ether DMG Bonus,Percent HP,"4p Yunkui Tales, Woodpecker Electro"
ad2d27cd765411f098b08878734f76cf,57,Miyabi,60,Ice,Hailstorm Shrine,60.0,12,12,7,12,7,12,0,0,0,0,70.6,128.4,116,256,0.0,45,0,0.0,9.0,6.0,14.4,9.6,62.4,45,18,CRIT Rate,Percent ATK,Percent ATK,"4p Branch & Blade Song, Woodpecker Electro"
ad2d27cd765411f098b08878734f76cf,57,Vivian,60,Ether,Weeping Gemini,60.0,12,12,7,12,7,12,0,0,0,0,14.6,74.0,198,285,0.0,45,0,30.0,0.0,15.0,4.8,9.6,24.0,45,45,Anomaly Proficiency,Ether DMG Bonus,Anomaly Mastery,"4p Phaethon's Melody, Freedom Blues"
ad2d27cd765411f098b08878734f76cf,57,Yuzuha,60,Physical,Weeping Cradle,60.0,11,11,1,11,7,11,0,0,0,0,29.0,88.4,171,156,24.0,72,0,0.0,0.0,3.0,43.2,24.0,38.4,72,63,Percent ATK,Percent ATK,Anomaly Mastery,"4p Astral Voice, Phaethon's Melody"
ad2d27cd765411f098b08878734f76cf,57,Yixuan,60,Ether,Puzzle Sphere,60.0,12,12,12,12,7,7,0,0,0,0,57.8,118.8,92,99,0.0,54,0,30.0,9.0,21.0,9.6,14.4,52.8,54,9,CRIT Rate,Ether DMG Bonus,Percent HP,"4p Yunkui Tales, Branch & Blade Song"
ad2d27cd765411f098b08878734f76cf,57,Pan Yinhu,60,Physical,Peacekeeper - Specialized,60.0,1,7,1,7,7,7,0,0,0,0,21.8,64.4,91,126,0.0,36,0,0.0,12.0,24.0,19.2,16.8,14.4,36,36,Percent ATK,Percent ATK,Energy Regen,"4p Astral Voice, Swing Jazz"
ad2d27cd765411f098b08878734f76cf,57,Astra Yao,60,Ether,Kaboom the Cannon,60.0,7,12,7,12,7,7,0,0,0,0,17.0,64.4,93,137,0.0,63,0,0.0,18.0,15.0,24.0,12.0,14.4,63,45,Percent ATK,Percent ATK,Percent ATK,"4p Astral Voice, Swing Jazz"
ad2d27fe765411f090338878734f76cf,60,Miyabi,60,Ice,Hailstorm Shrine,60.0,12,12,11,12,7,11,0,0,0,0,72.2,128.4,116,292,0.0,36,0,30.0,6.0,45.0,4.8,19.2,62.4,36,54,CRIT Rate,Ice DMG Bonus,Percent ATK,"4p Branch & Blade Song, Astral Voice"
ad2d27fe765411f090338878734f76cf,60,Koleda,60,Fire,Hellfire Gears,60.0,11,12,11,11,7,11,0,0,0,0,53.0,102.8,97,123,0.0,27,0,0.0,24.0,33.0,4.8,24.0,52.8,27,27,CRIT Rate,Percent ATK,Impact,"4p King of the Summit, Shockstar Disco"
ad2d27fe765411f090338878734f76cf,60,Yuzuha,60,Physical,Kaboom the Cannon,60.0,12,12,7,12,7,10,0,0,0,0,38.6,78.8,171,174,0.0,9,0,0.0,0.0,24.0,14.4,33.6,28.8,9,81,Percent ATK,Percent ATK,Anomaly Mastery,"4p Astral Voice, Phaethon's Melody"
ad2d27fe765411f090338878734f76cf,60,Lycaon,60,Ice,The Restrained,60.0,11,11,9,10,7,8,0,0,0,0,53.0,136.4,91,126,0.0,18,0,30.0,0.0,21.0,14.4,48.0,38.4,18,36,CRIT DMG,Ice DMG Bonus,Impact,"4p King of the Summit, Shockstar Disco"
ad2d27fe765411f090338878734f76cf,60,Zhu Yuan,60,Ether,The Brimstone,60.0,12,12,10,12,7,11,0,0,0,0,55.4,155.6,93,101,0.0,45,0,40.0,3.0,18.0,9.6,26.4,76.8,45,9,CRIT Rate,Ether DMG Bonus,Percent ATK,"4p Chaotic Metal, Astral Voice"
ad2d27fe765411f090338878734f76cf,60,Yixuan,60,Ether,Qingming Birdcage,60.0,12,12,11,12,7,10,0,0,0,0,57.8,157.2,92,90,0.0,9,0,30.0,27.0,30.0,14.4,38.4,43.2,9,0,CRIT DMG,Ether DMG Bonus,Percent HP,"4p Yunkui Tales, Branch & Blade Song"
